ID,ICESNAME,SOUTH,WEST,NORTH,EAST,AREA_KM2,OBJECTID,ICESNAME_1,Ecoregion,AREA,PERCENTAGE,OBJECTID_1,ICESNAME_2,Shape_STAr,Shape_STLe,Longitude,Latitude
"7466",18J2,44.50000,32.00000,45.00000,33.00000,"4400","1522",18J2,Black Sea,0.50000000,100.00000000,"0",18J2,0.49999999980,2.99999999940,32.500,44.750
"7467",19J2,45.00000,32.00000,45.50000,33.00000,"4362","1598",19J2,Black Sea,0.50000000,100.00000000,"0",19J2,0.49999999980,2.99999999940,32.500,45.250
"7468",20J2,45.50000,32.00000,46.00000,33.00000,"4324","1667",20J2,Black Sea,0.50000000,100.00000000,"0",20J2,0.49999999980,2.99999999940,32.500,45.750
"7469",21J2,46.00000,32.00000,46.50000,33.00000,"4286","1730",21J2,Black Sea,0.50000000,100.00000000,"0",21J2,0.49999999980,2.99999999940,32.500,46.250
"7470",22J2,46.50000,32.00000,47.00000,33.00000,"4247","1791",22J2,Black Sea,0.50000000,100.00000000,"0",22J2,0.49999999980,2.99999999940,32.500,46.750
"7509",61J2,66.00000,32.00000,66.50000,33.00000,"2507","4723",61J2,Barents Sea,0.50000000,100.00000000,"0",61J2,0.49999999980,2.99999999940,32.500,66.250
"7510",62J2,66.50000,32.00000,67.00000,33.00000,"2457","4829",62J2,Barents Sea,0.50000000,100.00000000,"0",62J2,0.49999999980,2.99999999940,32.500,66.750
"7511",63J2,67.00000,32.00000,67.50000,33.00000,"2407","4937",63J2,Barents Sea,0.50000000,100.00000000,"0",63J2,0.49999999980,2.99999999940,32.500,67.250
"7515",67J2,69.00000,32.00000,69.50000,33.00000,"2206","5384",67J2,Barents Sea,0.50000000,100.00000000,"0",67J2,0.49999999980,2.99999999940,32.500,69.250
"7516",68J2,69.50000,32.00000,70.00000,33.00000,"2156","5498",68J2,Barents Sea,0.50000000,100.00000000,"0",68J2,0.49999999980,2.99999999940,32.500,69.750
"7517",69J2,70.00000,32.00000,70.50000,33.00000,"2105","5605",69J2,Barents Sea,0.50000000,100.00000000,"0",69J2,0.50000000070,3.00000000120,32.500,70.250
"7518",70J2,70.50000,32.00000,71.00000,33.00000,"2054","5712",70J2,Barents Sea,0.50000000,100.00000000,"0",70J2,0.49999999980,2.99999999940,32.500,70.750
"7519",71J2,71.00000,32.00000,71.50000,33.00000,"2002","5818",71J2,Barents Sea,0.50000000,100.00000000,"0",71J2,0.49999999980,2.99999999940,32.500,71.250
"7520",72J2,71.50000,32.00000,72.00000,33.00000,"1951","5922",72J2,Barents Sea,0.50000000,100.00000000,"0",72J2,0.49999999980,2.99999999940,32.500,71.750
"7521",73J2,72.00000,32.00000,72.50000,33.00000,"1899","6025",73J2,Barents Sea,0.50000000,100.00000000,"0",73J2,0.49999999980,2.99999999940,32.500,72.250
"7522",74J2,72.50000,32.00000,73.00000,33.00000,"1848","6128",74J2,Barents Sea,0.50000000,100.00000000,"0",74J2,0.49999999980,2.99999999940,32.500,72.750
"7523",75J2,73.00000,32.00000,73.50000,33.00000,"1796","6231",75J2,Barents Sea,0.50000000,100.00000000,"0",75J2,0.49999999980,2.99999999940,32.500,73.250
"7524",76J2,73.50000,32.00000,74.00000,33.00000,"1744","6336",76J2,Barents Sea,0.50000000,100.00000000,"0",76J2,0.49999999980,2.99999999940,32.500,73.750
"7525",77J2,74.00000,32.00000,74.50000,33.00000,"1691","6444",77J2,Barents Sea,0.50000000,100.00000000,"0",77J2,0.49999999980,2.99999999940,32.500,74.250
"7526",78J2,74.50000,32.00000,75.00000,33.00000,"1639","6549",78J2,Barents Sea,0.50000000,100.00000000,"0",78J2,0.50000000070,3.00000000120,32.500,74.750
"7527",79J2,75.00000,32.00000,75.50000,33.00000,"1587","6655",79J2,Barents Sea,0.50000000,100.00000000,"0",79J2,0.49999999980,2.99999999940,32.500,75.250
"7528",80J2,75.50000,32.00000,76.00000,33.00000,"1534","6762",80J2,Barents Sea,0.50000000,100.00000000,"0",80J2,0.49999999980,2.99999999940,32.500,75.750
"7529",81J2,76.00000,32.00000,76.50000,33.00000,"1481","6873",81J2,Barents Sea,0.50000000,100.00000000,"0",81J2,0.49999999980,2.99999999940,32.500,76.250
"7530",82J2,76.50000,32.00000,77.00000,33.00000,"1429","6986",82J2,Barents Sea,0.50000000,100.00000000,"0",82J2,0.49999999980,2.99999999940,32.500,76.750
"7531",83J2,77.00000,32.00000,77.50000,33.00000,"1376","7098",83J2,Barents Sea,0.50000000,100.00000000,"0",83J2,0.49999999980,2.99999999940,32.500,77.250
"7532",84J2,77.50000,32.00000,78.00000,33.00000,"1323","7210",84J2,Barents Sea,0.50000000,100.00000000,"0",84J2,0.49999999980,2.99999999940,32.500,77.750
"7533",85J2,78.00000,32.00000,78.50000,33.00000,"1270","7321",85J2,Barents Sea,0.50000000,100.00000000,"0",85J2,0.49999999980,2.99999999940,32.500,78.250
"7534",86J2,78.50000,32.00000,79.00000,33.00000,"1216","7435",86J2,Barents Sea,0.50000000,100.00000000,"0",86J2,0.49999999980,2.99999999940,32.500,78.750
"7535",87J2,79.00000,32.00000,79.50000,33.00000,"1163","7559",87J2,Barents Sea,0.50000000,100.00000000,"0",87J2,0.50000000070,3.00000000120,32.500,79.250
"7536",88J2,79.50000,32.00000,80.00000,33.00000,"1109","7681",88J2,Barents Sea,0.50000000,100.00000000,"0",88J2,0.49999999980,2.99999999940,32.500,79.750
"7537",89J2,80.00000,32.00000,80.50000,33.00000,"1056","7797",89J2,Barents Sea,0.50000000,100.00000000,"0",89J2,0.49999999980,2.99999999940,32.500,80.250
"7538",90J2,80.50000,32.00000,81.00000,33.00000,"1002","7913",90J2,Barents Sea,0.50000000,100.00000000,"0",90J2,0.49999999980,2.99999999940,32.500,80.750
"7539",91J2,81.00000,32.00000,81.50000,33.00000,"949","8038",91J2,Barents Sea,0.50000000,100.00000000,"0",91J2,0.49999999980,2.99999999940,32.500,81.250
"7540",92J2,81.50000,32.00000,82.00000,33.00000,"895","8164",92J2,Barents Sea,0.50000000,100.00000000,"0",92J2,0.49999999980,2.99999999940,32.500,81.750
"7541",93J2,82.00000,32.00000,82.50000,33.00000,"841","8282",93J2,Barents Sea,0.50000000,100.00000000,"0",93J2,0.49999999980,2.99999999940,32.500,82.250
"7542",94J2,82.50000,32.00000,83.00000,33.00000,"787","8416",94J2,Barents Sea,0.45245330,90.49065910,"0",94J2,0.49999999980,2.99999999940,32.500,82.750
"7543",95J2,83.00000,32.00000,83.50000,33.00000,"733","8561",95J2,Arctic Ocean,0.50000000,100.00000000,"0",95J2,0.49999999980,2.99999999940,32.500,83.250
"7544",96J2,83.50000,32.00000,84.00000,33.00000,"679","8670",96J2,Arctic Ocean,0.50000000,100.00000000,"0",96J2,0.50000000070,3.00000000120,32.500,83.750
"7545",97J2,84.00000,32.00000,84.50000,33.00000,"625","8779",97J2,Arctic Ocean,0.50000000,100.00000000,"0",97J2,0.49999999980,2.99999999940,32.500,84.250
"7546",98J2,84.50000,32.00000,85.00000,33.00000,"571","8888",98J2,Arctic Ocean,0.50000000,100.00000000,"0",98J2,0.49999999980,2.99999999940,32.500,84.750
"7547",01J3,36.00000,33.00000,36.50000,34.00000,"4987","88",01J3,Aegean-Levantine Sea,0.50000000,100.00000000,"0",01J3,0.49999999980,2.99999999940,33.500,36.250
"7558",12J3,41.50000,33.00000,42.00000,34.00000,"4619","1034",12J3,Black Sea,0.50000000,100.00000000,"0",12J3,0.49999999980,2.99999999940,33.500,41.750
"7559",13J3,42.00000,33.00000,42.50000,34.00000,"4583","1122",13J3,Black Sea,0.50000000,100.00000000,"0",13J3,0.49999999980,2.99999999940,33.500,42.250
"7560",14J3,42.50000,33.00000,43.00000,34.00000,"4547","1209",14J3,Black Sea,0.50000000,100.00000000,"0",14J3,0.49999999980,2.99999999940,33.500,42.750
"7561",15J3,43.00000,33.00000,43.50000,34.00000,"4511","1290",15J3,Black Sea,0.50000000,100.00000000,"0",15J3,0.50000000070,3.00000000120,33.500,43.250
"7562",16J3,43.50000,33.00000,44.00000,34.00000,"4474","1370",16J3,Black Sea,0.50000000,100.00000000,"0",16J3,0.49999999980,2.99999999940,33.500,43.750
"7563",17J3,44.00000,33.00000,44.50000,34.00000,"4437","1448",17J3,Black Sea,0.50000000,100.00000000,"0",17J3,0.49999999980,2.99999999940,33.500,44.250
"7564",18J3,44.50000,33.00000,45.00000,34.00000,"4400","1523",18J3,Black Sea,0.50000000,100.00000000,"0",18J3,0.49999999980,2.99999999940,33.500,44.750
"7565",19J3,45.00000,33.00000,45.50000,34.00000,"4362","1599",19J3,Black Sea,0.50000000,100.00000000,"0",19J3,0.49999999980,2.99999999940,33.500,45.250
"7566",20J3,45.50000,33.00000,46.00000,34.00000,"4324","1668",20J3,Black Sea,0.50000000,100.00000000,"0",20J3,0.49999999980,2.99999999940,33.500,45.750
"7567",21J3,46.00000,33.00000,46.50000,34.00000,"4286","1731",21J3,Black Sea,0.50000000,100.00000000,"0",21J3,0.49999999980,2.99999999940,33.500,46.250
"7607",61J3,66.00000,33.00000,66.50000,34.00000,"2507","4724",61J3,Barents Sea,0.50000000,100.00000000,"0",61J3,0.49999999980,2.99999999940,33.500,66.250
"7608",62J3,66.50000,33.00000,67.00000,34.00000,"2457","4830",62J3,Barents Sea,0.50000000,100.00000000,"0",62J3,0.49999999980,2.99999999940,33.500,66.750
"7612",66J3,68.50000,33.00000,69.00000,34.00000,"2257","5268",66J3,Barents Sea,0.50000000,100.00000000,"0",66J3,0.49999999980,2.99999999940,33.500,68.750
"7613",67J3,69.00000,33.00000,69.50000,34.00000,"2206","5385",67J3,Barents Sea,0.50000000,100.00000000,"0",67J3,0.49999999980,2.99999999940,33.500,69.250
"7614",68J3,69.50000,33.00000,70.00000,34.00000,"2156","5499",68J3,Barents Sea,0.50000000,100.00000000,"0",68J3,0.49999999980,2.99999999940,33.500,69.750
"7615",69J3,70.00000,33.00000,70.50000,34.00000,"2105","5606",69J3,Barents Sea,0.50000000,100.00000000,"0",69J3,0.50000000070,3.00000000120,33.500,70.250
"7616",70J3,70.50000,33.00000,71.00000,34.00000,"2054","5713",70J3,Barents Sea,0.50000000,100.00000000,"0",70J3,0.49999999980,2.99999999940,33.500,70.750
"7617",71J3,71.00000,33.00000,71.50000,34.00000,"2002","5819",71J3,Barents Sea,0.50000000,100.00000000,"0",71J3,0.49999999980,2.99999999940,33.500,71.250
"7618",72J3,71.50000,33.00000,72.00000,34.00000,"1951","5923",72J3,Barents Sea,0.50000000,100.00000000,"0",72J3,0.49999999980,2.99999999940,33.500,71.750
"7619",73J3,72.00000,33.00000,72.50000,34.00000,"1899","6026",73J3,Barents Sea,0.50000000,100.00000000,"0",73J3,0.49999999980,2.99999999940,33.500,72.250
"7620",74J3,72.50000,33.00000,73.00000,34.00000,"1848","6129",74J3,Barents Sea,0.50000000,100.00000000,"0",74J3,0.49999999980,2.99999999940,33.500,72.750
"7621",75J3,73.00000,33.00000,73.50000,34.00000,"1796","6232",75J3,Barents Sea,0.50000000,100.00000000,"0",75J3,0.49999999980,2.99999999940,33.500,73.250
"7622",76J3,73.50000,33.00000,74.00000,34.00000,"1744","6337",76J3,Barents Sea,0.50000000,100.00000000,"0",76J3,0.49999999980,2.99999999940,33.500,73.750
"7623",77J3,74.00000,33.00000,74.50000,34.00000,"1691","6445",77J3,Barents Sea,0.50000000,100.00000000,"0",77J3,0.49999999980,2.99999999940,33.500,74.250
"7624",78J3,74.50000,33.00000,75.00000,34.00000,"1639","6550",78J3,Barents Sea,0.50000000,100.00000000,"0",78J3,0.50000000070,3.00000000120,33.500,74.750
"7625",79J3,75.00000,33.00000,75.50000,34.00000,"1587","6656",79J3,Barents Sea,0.50000000,100.00000000,"0",79J3,0.49999999980,2.99999999940,33.500,75.250
"7626",80J3,75.50000,33.00000,76.00000,34.00000,"1534","6763",80J3,Barents Sea,0.50000000,100.00000000,"0",80J3,0.49999999980,2.99999999940,33.500,75.750
"7627",81J3,76.00000,33.00000,76.50000,34.00000,"1481","6874",81J3,Barents Sea,0.50000000,100.00000000,"0",81J3,0.49999999980,2.99999999940,33.500,76.250
"7628",82J3,76.50000,33.00000,77.00000,34.00000,"1429","6987",82J3,Barents Sea,0.50000000,100.00000000,"0",82J3,0.49999999980,2.99999999940,33.500,76.750
"7629",83J3,77.00000,33.00000,77.50000,34.00000,"1376","7099",83J3,Barents Sea,0.50000000,100.00000000,"0",83J3,0.49999999980,2.99999999940,33.500,77.250
"7630",84J3,77.50000,33.00000,78.00000,34.00000,"1323","7211",84J3,Barents Sea,0.50000000,100.00000000,"0",84J3,0.49999999980,2.99999999940,33.500,77.750
"7631",85J3,78.00000,33.00000,78.50000,34.00000,"1270","7322",85J3,Barents Sea,0.50000000,100.00000000,"0",85J3,0.49999999980,2.99999999940,33.500,78.250
"7632",86J3,78.50000,33.00000,79.00000,34.00000,"1216","7436",86J3,Barents Sea,0.50000000,100.00000000,"0",86J3,0.49999999980,2.99999999940,33.500,78.750
"7633",87J3,79.00000,33.00000,79.50000,34.00000,"1163","7560",87J3,Barents Sea,0.50000000,100.00000000,"0",87J3,0.50000000070,3.00000000120,33.500,79.250
"7634",88J3,79.50000,33.00000,80.00000,34.00000,"1109","7682",88J3,Barents Sea,0.50000000,100.00000000,"0",88J3,0.49999999980,2.99999999940,33.500,79.750
"7635",89J3,80.00000,33.00000,80.50000,34.00000,"1056","7798",89J3,Barents Sea,0.50000000,100.00000000,"0",89J3,0.49999999980,2.99999999940,33.500,80.250
"7636",90J3,80.50000,33.00000,81.00000,34.00000,"1002","7914",90J3,Barents Sea,0.50000000,100.00000000,"0",90J3,0.49999999980,2.99999999940,33.500,80.750
"7637",91J3,81.00000,33.00000,81.50000,34.00000,"949","8039",91J3,Barents Sea,0.50000000,100.00000000,"0",91J3,0.49999999980,2.99999999940,33.500,81.250
"7638",92J3,81.50000,33.00000,82.00000,34.00000,"895","8165",92J3,Barents Sea,0.50000000,100.00000000,"0",92J3,0.49999999980,2.99999999940,33.500,81.750
"7639",93J3,82.00000,33.00000,82.50000,34.00000,"841","8283",93J3,Barents Sea,0.50000000,100.00000000,"0",93J3,0.49999999980,2.99999999940,33.500,82.250
"7640",94J3,82.50000,33.00000,83.00000,34.00000,"787","8418",94J3,Barents Sea,0.45312919,90.62583700,"0",94J3,0.49999999980,2.99999999940,33.500,82.750
"7641",95J3,83.00000,33.00000,83.50000,34.00000,"733","8562",95J3,Arctic Ocean,0.50000000,100.00000000,"0",95J3,0.49999999980,2.99999999940,33.500,83.250
"7642",96J3,83.50000,33.00000,84.00000,34.00000,"679","8671",96J3,Arctic Ocean,0.50000000,100.00000000,"0",96J3,0.50000000070,3.00000000120,33.500,83.750
"7643",97J3,84.00000,33.00000,84.50000,34.00000,"625","8780",97J3,Arctic Ocean,0.50000000,100.00000000,"0",97J3,0.49999999980,2.99999999940,33.500,84.250
"7644",98J3,84.50000,33.00000,85.00000,34.00000,"571","8889",98J3,Arctic Ocean,0.50000000,100.00000000,"0",98J3,0.49999999980,2.99999999940,33.500,84.750
"7645",01J4,36.00000,34.00000,36.50000,35.00000,"4987","89",01J4,Aegean-Levantine Sea,0.50000000,100.00000000,"0",01J4,0.50000000025,3.00000000120,34.500,36.250
"7646",02J4,36.50000,34.00000,37.00000,35.00000,"4955","178",02J4,Aegean-Levantine Sea,0.50000000,100.00000000,"0",02J4,0.50000000025,3.00000000120,34.500,36.750
"7656",12J4,41.50000,34.00000,42.00000,35.00000,"4619","1035",12J4,Black Sea,0.50000000,100.00000000,"0",12J4,0.50000000025,3.00000000120,34.500,41.750
"7657",13J4,42.00000,34.00000,42.50000,35.00000,"4583","1123",13J4,Black Sea,0.50000000,100.00000000,"0",13J4,0.50000000025,3.00000000120,34.500,42.250
"7658",14J4,42.50000,34.00000,43.00000,35.00000,"4547","1210",14J4,Black Sea,0.50000000,100.00000000,"0",14J4,0.50000000025,3.00000000120,34.500,42.750
"7659",15J4,43.00000,34.00000,43.50000,35.00000,"4511","1291",15J4,Black Sea,0.50000000,100.00000000,"0",15J4,0.50000000115,3.00000000300,34.500,43.250
"7660",16J4,43.50000,34.00000,44.00000,35.00000,"4474","1371",16J4,Black Sea,0.50000000,100.00000000,"0",16J4,0.50000000025,3.00000000120,34.500,43.750
"7661",17J4,44.00000,34.00000,44.50000,35.00000,"4437","1449",17J4,Black Sea,0.50000000,100.00000000,"0",17J4,0.50000000025,3.00000000120,34.500,44.250
"7662",18J4,44.50000,34.00000,45.00000,35.00000,"4400","1524",18J4,Black Sea,0.50000000,100.00000000,"0",18J4,0.50000000025,3.00000000120,34.500,44.750
"7663",19J4,45.00000,34.00000,45.50000,35.00000,"4362","1600",19J4,Black Sea,0.50000000,100.00000000,"0",19J4,0.50000000025,3.00000000120,34.500,45.250
"7664",20J4,45.50000,34.00000,46.00000,35.00000,"4324","1669",20J4,Black Sea,0.50000000,100.00000000,"0",20J4,0.50000000025,3.00000000120,34.500,45.750
"7665",21J4,46.00000,34.00000,46.50000,35.00000,"4286","1732",21J4,Black Sea,0.50000000,100.00000000,"0",21J4,0.50000000025,3.00000000120,34.500,46.250
"7701",57J4,64.00000,34.00000,64.50000,35.00000,"2703","4321",57J4,Barents Sea,0.50000000,100.00000000,"0",57J4,0.50000000025,3.00000000120,34.500,64.250
"7702",58J4,64.50000,34.00000,65.00000,35.00000,"2654","4420",58J4,Barents Sea,0.50000000,100.00000000,"0",58J4,0.50000000025,3.00000000120,34.500,64.750
"7703",59J4,65.00000,34.00000,65.50000,35.00000,"2605","4521",59J4,Barents Sea,0.50000000,100.00000000,"0",59J4,0.50000000025,3.00000000120,34.500,65.250
"7704",60J4,65.50000,34.00000,66.00000,35.00000,"2556","4624",60J4,Barents Sea,0.50000000,100.00000000,"0",60J4,0.50000000115,3.00000000300,34.500,65.750
"7705",61J4,66.00000,34.00000,66.50000,35.00000,"2507","4725",61J4,Barents Sea,0.50000000,100.00000000,"0",61J4,0.50000000025,3.00000000120,34.500,66.250
"7706",62J4,66.50000,34.00000,67.00000,35.00000,"2457","4831",62J4,Barents Sea,0.50000000,100.00000000,"0",62J4,0.50000000025,3.00000000120,34.500,66.750
"7711",67J4,69.00000,34.00000,69.50000,35.00000,"2206","5386",67J4,Barents Sea,0.50000000,100.00000000,"0",67J4,0.50000000025,3.00000000120,34.500,69.250
"7712",68J4,69.50000,34.00000,70.00000,35.00000,"2156","5500",68J4,Barents Sea,0.50000000,100.00000000,"0",68J4,0.50000000025,3.00000000120,34.500,69.750
"7713",69J4,70.00000,34.00000,70.50000,35.00000,"2105","5607",69J4,Barents Sea,0.50000000,100.00000000,"0",69J4,0.50000000115,3.00000000300,34.500,70.250
"7714",70J4,70.50000,34.00000,71.00000,35.00000,"2054","5714",70J4,Barents Sea,0.50000000,100.00000000,"0",70J4,0.50000000025,3.00000000120,34.500,70.750
"7715",71J4,71.00000,34.00000,71.50000,35.00000,"2002","5820",71J4,Barents Sea,0.50000000,100.00000000,"0",71J4,0.50000000025,3.00000000120,34.500,71.250
"7716",72J4,71.50000,34.00000,72.00000,35.00000,"1951","5924",72J4,Barents Sea,0.50000000,100.00000000,"0",72J4,0.50000000025,3.00000000120,34.500,71.750
"7717",73J4,72.00000,34.00000,72.50000,35.00000,"1899","6027",73J4,Barents Sea,0.50000000,100.00000000,"0",73J4,0.50000000025,3.00000000120,34.500,72.250
"7718",74J4,72.50000,34.00000,73.00000,35.00000,"1848","6130",74J4,Barents Sea,0.50000000,100.00000000,"0",74J4,0.50000000025,3.00000000120,34.500,72.750
"7719",75J4,73.00000,34.00000,73.50000,35.00000,"1796","6233",75J4,Barents Sea,0.50000000,100.00000000,"0",75J4,0.50000000025,3.00000000120,34.500,73.250
"7720",76J4,73.50000,34.00000,74.00000,35.00000,"1744","6338",76J4,Barents Sea,0.50000000,100.00000000,"0",76J4,0.50000000025,3.00000000120,34.500,73.750
"7721",77J4,74.00000,34.00000,74.50000,35.00000,"1691","6446",77J4,Barents Sea,0.50000000,100.00000000,"0",77J4,0.50000000025,3.00000000120,34.500,74.250
"7722",78J4,74.50000,34.00000,75.00000,35.00000,"1639","6551",78J4,Barents Sea,0.50000000,100.00000000,"0",78J4,0.50000000115,3.00000000300,34.500,74.750
"7723",79J4,75.00000,34.00000,75.50000,35.00000,"1587","6657",79J4,Barents Sea,0.50000000,100.00000000,"0",79J4,0.50000000025,3.00000000120,34.500,75.250
"7724",80J4,75.50000,34.00000,76.00000,35.00000,"1534","6764",80J4,Barents Sea,0.50000000,100.00000000,"0",80J4,0.50000000025,3.00000000120,34.500,75.750
"7725",81J4,76.00000,34.00000,76.50000,35.00000,"1481","6875",81J4,Barents Sea,0.50000000,100.00000000,"0",81J4,0.50000000025,3.00000000120,34.500,76.250
"7726",82J4,76.50000,34.00000,77.00000,35.00000,"1429","6988",82J4,Barents Sea,0.50000000,100.00000000,"0",82J4,0.50000000025,3.00000000120,34.500,76.750
"7727",83J4,77.00000,34.00000,77.50000,35.00000,"1376","7100",83J4,Barents Sea,0.50000000,100.00000000,"0",83J4,0.50000000025,3.00000000120,34.500,77.250
"7728",84J4,77.50000,34.00000,78.00000,35.00000,"1323","7212",84J4,Barents Sea,0.50000000,100.00000000,"0",84J4,0.50000000025,3.00000000120,34.500,77.750
"7729",85J4,78.00000,34.00000,78.50000,35.00000,"1270","7323",85J4,Barents Sea,0.50000000,100.00000000,"0",85J4,0.50000000025,3.00000000120,34.500,78.250
"7730",86J4,78.50000,34.00000,79.00000,35.00000,"1216","7437",86J4,Barents Sea,0.50000000,100.00000000,"0",86J4,0.50000000025,3.00000000120,34.500,78.750
"7731",87J4,79.00000,34.00000,79.50000,35.00000,"1163","7561",87J4,Barents Sea,0.50000000,100.00000000,"0",87J4,0.50000000115,3.00000000300,34.500,79.250
"7732",88J4,79.50000,34.00000,80.00000,35.00000,"1109","7683",88J4,Barents Sea,0.50000000,100.00000000,"0",88J4,0.50000000025,3.00000000120,34.500,79.750
"7733",89J4,80.00000,34.00000,80.50000,35.00000,"1056","7799",89J4,Barents Sea,0.50000000,100.00000000,"0",89J4,0.50000000025,3.00000000120,34.500,80.250
"7734",90J4,80.50000,34.00000,81.00000,35.00000,"1002","7915",90J4,Barents Sea,0.50000000,100.00000000,"0",90J4,0.50000000025,3.00000000120,34.500,80.750
"7735",91J4,81.00000,34.00000,81.50000,35.00000,"949","8040",91J4,Barents Sea,0.50000000,100.00000000,"0",91J4,0.50000000025,3.00000000120,34.500,81.250
"7736",92J4,81.50000,34.00000,82.00000,35.00000,"895","8166",92J4,Barents Sea,0.50000000,100.00000000,"0",92J4,0.50000000025,3.00000000120,34.500,81.750
"7737",93J4,82.00000,34.00000,82.50000,35.00000,"841","8284",93J4,Barents Sea,0.50000000,100.00000000,"0",93J4,0.50000000025,3.00000000120,34.500,82.250
"7738",94J4,82.50000,34.00000,83.00000,35.00000,"787","8420",94J4,Barents Sea,0.45383984,90.76796804,"0",94J4,0.50000000025,3.00000000120,34.500,82.750
"7739",95J4,83.00000,34.00000,83.50000,35.00000,"733","8563",95J4,Arctic Ocean,0.50000000,100.00000000,"0",95J4,0.50000000025,3.00000000120,34.500,83.250
"7740",96J4,83.50000,34.00000,84.00000,35.00000,"679","8672",96J4,Arctic Ocean,0.50000000,100.00000000,"0",96J4,0.50000000115,3.00000000300,34.500,83.750
"7741",97J4,84.00000,34.00000,84.50000,35.00000,"625","8781",97J4,Arctic Ocean,0.50000000,100.00000000,"0",97J4,0.50000000025,3.00000000120,34.500,84.250
"7742",98J4,84.50000,34.00000,85.00000,35.00000,"571","8890",98J4,Arctic Ocean,0.50000000,100.00000000,"0",98J4,0.50000000025,3.00000000120,34.500,84.750
"7743",01J5,36.00000,35.00000,36.50000,36.00000,"4987","90",01J5,Aegean-Levantine Sea,0.50000000,100.00000000,"0",01J5,0.49999999980,2.99999999940,35.500,36.250
"7744",02J5,36.50000,35.00000,37.00000,36.00000,"4955","179",02J5,Aegean-Levantine Sea,0.50000000,100.00000000,"0",02J5,0.49999999980,2.99999999940,35.500,36.750
"7754",12J5,41.50000,35.00000,42.00000,36.00000,"4619","1036",12J5,Black Sea,0.50000000,100.00000000,"0",12J5,0.49999999980,2.99999999940,35.500,41.750
"7755",13J5,42.00000,35.00000,42.50000,36.00000,"4583","1124",13J5,Black Sea,0.50000000,100.00000000,"0",13J5,0.49999999980,2.99999999940,35.500,42.250
"7756",14J5,42.50000,35.00000,43.00000,36.00000,"4547","1211",14J5,Black Sea,0.50000000,100.00000000,"0",14J5,0.49999999980,2.99999999940,35.500,42.750
"7757",15J5,43.00000,35.00000,43.50000,36.00000,"4511","1292",15J5,Black Sea,0.50000000,100.00000000,"0",15J5,0.50000000070,3.00000000120,35.500,43.250
"7758",16J5,43.50000,35.00000,44.00000,36.00000,"4474","1372",16J5,Black Sea,0.50000000,100.00000000,"0",16J5,0.49999999980,2.99999999940,35.500,43.750
"7759",17J5,44.00000,35.00000,44.50000,36.00000,"4437","1450",17J5,Black Sea,0.50000000,100.00000000,"0",17J5,0.49999999980,2.99999999940,35.500,44.250
"7760",18J5,44.50000,35.00000,45.00000,36.00000,"4400","1525",18J5,Black Sea,0.50000000,100.00000000,"0",18J5,0.49999999980,2.99999999940,35.500,44.750
"7761",19J5,45.00000,35.00000,45.50000,36.00000,"4362","1601",19J5,Black Sea,0.50000000,100.00000000,"0",19J5,0.49999999980,2.99999999940,35.500,45.250
"7762",20J5,45.50000,35.00000,46.00000,36.00000,"4324","1670",20J5,Black Sea,0.50000000,100.00000000,"0",20J5,0.49999999980,2.99999999940,35.500,45.750
"7763",21J5,46.00000,35.00000,46.50000,36.00000,"4286","1733",21J5,Black Sea,0.50000000,100.00000000,"0",21J5,0.49999999980,2.99999999940,35.500,46.250
"7764",22J5,46.50000,35.00000,47.00000,36.00000,"4247","1794",22J5,Black Sea,0.50000000,100.00000000,"0",22J5,0.49999999980,2.99999999940,35.500,46.750
"7799",57J5,64.00000,35.00000,64.50000,36.00000,"2703","4322",57J5,Barents Sea,0.50000000,100.00000000,"0",57J5,0.49999999980,2.99999999940,35.500,64.250
"7800",58J5,64.50000,35.00000,65.00000,36.00000,"2654","4421",58J5,Barents Sea,0.50000000,100.00000000,"0",58J5,0.49999999980,2.99999999940,35.500,64.750
"7801",59J5,65.00000,35.00000,65.50000,36.00000,"2605","4522",59J5,Barents Sea,0.50000000,100.00000000,"0",59J5,0.49999999980,2.99999999940,35.500,65.250
"7802",60J5,65.50000,35.00000,66.00000,36.00000,"2556","4625",60J5,Barents Sea,0.50000000,100.00000000,"0",60J5,0.50000000070,3.00000000120,35.500,65.750
"7803",61J5,66.00000,35.00000,66.50000,36.00000,"2507","4726",61J5,Barents Sea,0.50000000,100.00000000,"0",61J5,0.49999999980,2.99999999940,35.500,66.250
"7804",62J5,66.50000,35.00000,67.00000,36.00000,"2457","4832",62J5,Barents Sea,0.50000000,100.00000000,"0",62J5,0.49999999980,2.99999999940,35.500,66.750
"7809",67J5,69.00000,35.00000,69.50000,36.00000,"2206","5387",67J5,Barents Sea,0.50000000,100.00000000,"0",67J5,0.49999999980,2.99999999940,35.500,69.250
"7810",68J5,69.50000,35.00000,70.00000,36.00000,"2156","5501",68J5,Barents Sea,0.50000000,100.00000000,"0",68J5,0.49999999980,2.99999999940,35.500,69.750
"7811",69J5,70.00000,35.00000,70.50000,36.00000,"2105","5608",69J5,Barents Sea,0.50000000,100.00000000,"0",69J5,0.50000000070,3.00000000120,35.500,70.250
"7812",70J5,70.50000,35.00000,71.00000,36.00000,"2054","5715",70J5,Barents Sea,0.50000000,100.00000000,"0",70J5,0.49999999980,2.99999999940,35.500,70.750
